"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0,20.1688130046129,0,8.34891896138663,0,16.4660773590936,1,-31.5856659518511
"2",0,9.43354931928427,0,-1.91613617184557,0,6.0997113308104,1,-42.3045032574504
"3",0,7.92505199449503,0,-2.17255584084938,0,5.92777527876988,1,-42.406402702031
"4",0,28.6323172512956,0,18.1193566346517,0,26.3588229484753,1,-22.1522611739943
"5",0,-3.70660922968259,0,-14.4277377049448,0,-6.35579231727822,1,-54.8451372670894
